ID_inventario;ID_producto;Stock_kg;Ubicacion
6014;496;2625;Bodega Sur
6015;116;9942;Bodega Norte
6016;468;5460;Bodega Norte
6017;251;4134;Bodega Norte
6018;264;6200;Bodega Norte
6019;222;4835;Puerto
6020;285;508;Bodega Norte
6021;22;9067;Bodega Norte
6022;428;6681;Bodega Norte
6023;65;4255;Bodega Sur
6024;365;4517;Bodega Sur
6025;187;1538;Bodega Sur
6026;467;8255;Bodega Norte
6027;185;226;Bodega Norte
6028;122;9318;Bodega Sur
6029;433;6950;Bodega Sur
6030;31;4960;Bodega Norte
6031;344;9969;Puerto
6032;211;5373;Puerto
6033;370;2157;Bodega Norte
6034;81;2119;Bodega Sur
6035;362;2049;Puerto
6036;278;3528;Bodega Norte
6037;302;9623;Bodega Sur
6038;449;4772;Bodega Sur
6039;120;1899;Bodega Norte
6040;281;1565;Bodega Norte
6041;330;1060;Bodega Norte
6042;301;8864;Puerto
6043;1;8391;Bodega Sur
6044;41;8388;Bodega Sur
6045;245;3158;Puerto
6046;457;8355;Puerto
6047;374;4993;Bodega Sur
6048;422;7819;Puerto
6049;295;4064;Bodega Norte
6050;490;2559;Bodega Sur
6051;248;236;Puerto
6052;211;2792;Puerto
6053;470;6763;Puerto
6054;364;4276;Puerto
6055;397;574;Bodega Norte
6056;369;7345;Bodega Norte
6057;404;8140;Puerto
6058;159;7131;Puerto
6059;74;9701;Puerto
6060;409;6842;Puerto
6061;325;8393;Puerto
6062;225;9135;Bodega Norte
6063;424;3890;Puerto
6064;180;9844;Bodega Norte
6065;225;4366;Puerto
6066;46;4299;Puerto
6067;305;6354;Bodega Sur
6068;493;2588;Bodega Norte
6069;392;5427;Bodega Norte
6070;435;8024;Bodega Sur
6071;183;5171;Puerto
6072;64;6235;Puerto
6073;208;7126;Bodega Sur
6074;113;2548;Bodega Norte
6075;328;9084;Bodega Sur
6076;40;2072;Puerto
6077;270;6293;Bodega Sur
6078;443;8780;Bodega Norte
6079;488;3785;Bodega Norte
6080;487;9823;Puerto
6081;142;8474;Bodega Norte
6082;419;7363;Puerto
6083;41;9939;Bodega Norte
6084;438;4220;Bodega Sur
6085;163;491;Bodega Sur
6086;353;8197;Bodega Norte
6087;318;2687;Bodega Norte
6088;132;6405;Puerto
6089;181;9043;Puerto
6090;483;5600;Bodega Norte
6091;122;8561;Bodega Norte
6092;14;677;Bodega Norte
6093;225;3068;Bodega Sur
6094;158;4589;Bodega Sur
6095;82;9204;Puerto
6096;441;9149;Bodega Sur
6097;436;4910;Bodega Norte
6098;192;4330;Puerto
6099;5;4559;Puerto
6100;434;3932;Bodega Norte
6101;70;3578;Bodega Sur
6102;337;7093;Bodega Norte
6103;257;1542;Puerto
6104;453;5602;Bodega Norte
6105;407;4820;Puerto
6106;228;2336;Bodega Norte
6107;132;1751;Bodega Sur
6108;184;1770;Puerto
6109;79;8161;Puerto
6110;296;4892;Bodega Norte
6111;467;8984;Bodega Sur
6112;431;392;Puerto
6113;57;8564;Bodega Norte
6114;258;274;Puerto
6115;290;1720;Bodega Sur
6116;395;2895;Puerto
6117;79;7630;Puerto
6118;198;4300;Bodega Norte
6119;393;9323;Bodega Norte
6120;355;7373;Bodega Sur
6121;436;8915;Bodega Norte
6122;185;2067;Bodega Norte
6123;202;8536;Puerto
6124;109;1997;Bodega Sur
6125;278;8920;Puerto
6126;213;5263;Puerto
6127;330;1051;Bodega Sur
6128;37;6978;Bodega Norte
6129;420;1756;Puerto
6130;363;5304;Bodega Sur
6131;296;1544;Bodega Norte
6132;452;5614;Bodega Norte
6133;216;2033;Bodega Norte
6134;357;8454;Bodega Sur
6135;397;5682;Bodega Sur
6136;81;8655;Bodega Norte
6137;227;2070;Bodega Sur
6138;342;2287;Bodega Sur
6139;190;3818;Bodega Norte
6140;199;9471;Bodega Norte
6141;4;2524;Puerto
6142;113;415;Puerto
6143;413;1697;Bodega Sur
6144;182;5939;Puerto
6145;78;411;Bodega Norte
6146;466;5056;Bodega Norte
6147;154;4365;Puerto
6148;260;2158;Puerto
6149;496;833;Puerto
6150;286;5413;Bodega Norte
6151;104;9158;Bodega Sur
6152;455;869;Bodega Norte
6153;54;328;Bodega Sur
6154;174;2629;Puerto
6155;67;2185;Bodega Sur
6156;394;69;Puerto
6157;76;9362;Bodega Sur
6158;43;3491;Bodega Sur
6159;23;343;Bodega Norte
6160;167;9893;Bodega Norte
6161;384;159;Puerto
6162;48;7977;Puerto
6163;473;521;Bodega Norte
6164;102;7281;Puerto
6165;95;5623;Bodega Norte
6166;282;4353;Bodega Norte
6167;253;2452;Puerto
6168;225;5037;Bodega Norte
6169;139;3055;Bodega Sur
6170;286;4874;Bodega Norte
6171;454;7960;Bodega Norte
6172;252;6646;Bodega Sur
6173;255;5453;Bodega Norte
6174;283;3794;Bodega Norte
6175;297;8670;Bodega Sur
6176;337;6363;Bodega Norte
6177;406;333;Bodega Sur
6178;427;168;Bodega Sur
6179;98;6488;Bodega Sur
6180;489;6418;Bodega Sur
6181;262;2847;Puerto
6182;455;8060;Bodega Sur
6183;40;1979;Bodega Sur
6184;63;8364;Puerto
6185;282;8236;Puerto
6186;216;5974;Bodega Norte
6187;70;1187;Bodega Sur
6188;38;404;Bodega Norte
6189;325;961;Puerto
6190;407;1366;Puerto
6191;463;5257;Bodega Sur
6192;45;186;Bodega Norte
6193;388;8834;Bodega Sur
6194;467;475;Bodega Norte
6195;340;2551;Bodega Norte
6196;20;3987;Bodega Norte
6197;38;1407;Puerto
6198;220;993;Bodega Norte
6199;345;7720;Bodega Norte
6200;167;5023;Bodega Sur
6201;86;9681;Bodega Norte
6202;310;6290;Bodega Norte
6203;146;4470;Bodega Norte
6204;265;4828;Bodega Sur
6205;223;1952;Puerto
6206;421;4658;Bodega Norte
6207;80;7286;Bodega Sur
6208;227;4380;Bodega Sur
6209;446;8730;Puerto
6210;142;3893;Bodega Norte
6211;71;8658;Bodega Norte
6212;371;90;Puerto
6213;299;9457;Bodega Norte
6214;363;3832;Bodega Norte
6215;473;8865;Bodega Sur
6216;241;8521;Puerto
6217;258;6343;Bodega Sur
6218;80;1248;Bodega Sur
6219;112;6735;Bodega Norte
6220;172;4646;Puerto
6221;321;3680;Bodega Sur
6222;160;8822;Bodega Sur
6223;248;8215;Bodega Norte
6224;482;4733;Puerto
6225;42;1311;Bodega Sur
6226;178;9647;Puerto
6227;276;4983;Bodega Sur
6228;115;3865;Bodega Norte
6229;59;2313;Puerto
6230;312;4871;Puerto
6231;419;1100;Bodega Sur
6232;494;2564;Bodega Sur
6233;71;7333;Bodega Sur
6234;420;7877;Bodega Sur
6235;211;3956;Bodega Sur
6236;325;3769;Bodega Sur
6237;169;5597;Bodega Sur
6238;483;5658;Bodega Norte
6239;384;2516;Bodega Sur
6240;200;7221;Bodega Norte
6241;247;4114;Bodega Norte
6242;6;398;Bodega Sur
6243;216;1481;Bodega Sur
6244;149;2271;Bodega Sur
6245;173;2035;Puerto
6246;78;6803;Bodega Sur
6247;74;4166;Bodega Sur
6248;147;3342;Bodega Sur
6249;53;7224;Bodega Sur
6250;56;7754;Bodega Norte
6251;234;2332;Bodega Sur
6252;192;8983;Bodega Norte
6253;384;4842;Puerto
6254;230;8449;Bodega Sur
6255;330;4538;Puerto
6256;131;8762;Bodega Norte
6257;149;3162;Puerto
6258;487;4277;Puerto
6259;44;2559;Puerto
6260;37;6522;Bodega Norte
6261;113;4669;Puerto
6262;4;1872;Bodega Norte
6263;394;56;Bodega Norte
6264;251;2082;Bodega Norte
6265;7;3958;Bodega Sur
6266;438;1156;Bodega Norte
6267;91;174;Bodega Norte
6268;488;2834;Puerto
6269;422;1040;Puerto
6270;243;489;Bodega Sur
6271;303;5636;Bodega Sur
6272;167;3797;Puerto
6273;356;6041;Bodega Norte
6274;428;1463;Bodega Norte
6275;442;2808;Bodega Sur
6276;239;9648;Bodega Norte
6277;161;8361;Bodega Sur
6278;426;1670;Bodega Sur
6279;500;6418;Bodega Sur
6280;1;7862;Bodega Norte
6281;284;923;Puerto
6282;308;6399;Bodega Norte
6283;474;4833;Bodega Sur
6284;105;5778;Puerto
6285;444;9863;Bodega Norte
6286;241;8899;Bodega Sur
6287;10;3261;Bodega Norte
6288;393;4724;Bodega Norte
6289;429;7241;Bodega Norte
6290;42;4739;Puerto
6291;464;6887;Bodega Norte
6292;151;1758;Puerto
6293;446;9802;Bodega Sur
6294;484;8353;Bodega Sur
6295;257;9217;Bodega Sur
6296;135;8622;Bodega Norte
6297;403;1732;Bodega Norte
6298;190;511;Bodega Sur
6299;288;5715;Bodega Norte
6300;202;6834;Puerto
6301;80;9715;Bodega Norte
6302;242;1492;Puerto
6303;444;3318;Puerto
6304;386;7617;Bodega Norte
6305;85;4849;Bodega Norte
6306;488;232;Bodega Sur
6307;206;8783;Puerto
6308;44;1256;Puerto
6309;292;907;Bodega Norte
6310;188;7328;Puerto
6311;77;5928;Bodega Norte
6312;257;7888;Puerto
6313;326;9876;Bodega Norte
6314;79;1846;Puerto
6315;327;437;Bodega Norte
6316;134;2154;Bodega Sur
6317;421;2811;Puerto
6318;2;2645;Bodega Norte
6319;433;7987;Bodega Norte
6320;228;2519;Puerto
6321;248;5039;Bodega Sur
6322;293;9413;Puerto
6323;157;6901;Bodega Sur
6324;325;4918;Bodega Norte
6325;491;5296;Bodega Sur
6326;116;4526;Bodega Sur
6327;385;916;Bodega Sur
6328;193;9009;Bodega Norte
6329;328;9114;Bodega Norte
6330;182;4909;Puerto
6331;174;4316;Bodega Sur
6332;384;2632;Puerto
6333;434;9858;Bodega Sur
6334;184;34;Puerto
6335;456;3890;Bodega Sur
6336;105;5320;Puerto
6337;258;3149;Puerto
6338;393;5071;Bodega Sur
6339;411;1745;Puerto
6340;416;6170;Bodega Norte
6341;136;4052;Bodega Sur
6342;430;9928;Bodega Sur
6343;136;9698;Bodega Norte
6344;55;7956;Bodega Norte
6345;102;9644;Puerto
6346;162;7868;Bodega Norte
6347;11;7637;Bodega Sur
6348;448;344;Bodega Sur
6349;67;6784;Bodega Norte
6350;141;4388;Bodega Sur
6351;456;9049;Puerto
6352;248;3571;Bodega Sur
6353;457;6606;Puerto
6354;167;2811;Puerto
6355;500;8801;Bodega Norte
6356;24;8334;Bodega Norte
6357;472;8135;Puerto
6358;8;9756;Puerto
6359;395;7063;Puerto
6360;144;6354;Bodega Sur
6361;241;2709;Bodega Norte
6362;224;3330;Puerto
6363;167;4247;Bodega Sur
6364;130;3488;Bodega Norte
6365;359;6657;Puerto
6366;106;2119;Puerto
6367;422;4319;Bodega Norte
6368;269;5888;Puerto
6369;252;6056;Bodega Sur
6370;498;4628;Puerto
6371;240;807;Bodega Norte
6372;77;9686;Bodega Sur
6373;298;8835;Puerto
6374;259;2624;Puerto
6375;103;1490;Puerto
6376;97;1131;Puerto
6377;21;5683;Bodega Norte
6378;120;7831;Bodega Norte
6379;142;2373;Bodega Sur
6380;469;2720;Puerto
6381;217;4793;Bodega Sur
6382;342;2540;Puerto
6383;162;446;Puerto
6384;197;2256;Bodega Sur
6385;213;2427;Bodega Sur
6386;473;9335;Puerto
6387;303;4820;Puerto
6388;118;4847;Bodega Norte
6389;204;6772;Puerto
6390;221;8076;Puerto
6391;332;1664;Bodega Sur
6392;310;8395;Bodega Norte
6393;328;2568;Puerto
6394;157;2674;Bodega Sur
6395;59;549;Bodega Sur
6396;310;566;Bodega Sur
6397;358;2444;Bodega Norte
6398;296;2909;Puerto
6399;334;7461;Puerto
6400;488;4645;Bodega Sur
6401;296;4673;Bodega Norte
6402;319;8881;Puerto
6403;279;6598;Bodega Sur
6404;325;6250;Bodega Sur
6405;87;8293;Bodega Norte
6406;278;3778;Puerto
6407;150;4732;Puerto
6408;414;6258;Bodega Sur
6409;96;3857;Puerto
6410;37;5652;Puerto
6411;159;9348;Bodega Sur
6412;468;8172;Puerto
6413;409;1479;Bodega Sur
6414;486;3178;Bodega Norte
6415;136;7905;Bodega Norte
6416;482;3978;Bodega Norte
6417;354;7938;Bodega Sur
6418;237;9274;Bodega Norte
6419;36;4774;Puerto
6420;88;2081;Bodega Sur
6421;223;933;Bodega Sur
6422;436;4628;Bodega Sur
6423;240;7563;Bodega Sur
6424;246;5583;Puerto
6425;342;6106;Bodega Norte
6426;50;9950;Bodega Sur
6427;24;7226;Bodega Norte
6428;495;632;Puerto
6429;182;4586;Puerto
6430;202;5724;Puerto
6431;219;7572;Puerto
6432;375;7877;Puerto
6433;105;7490;Puerto
6434;115;780;Bodega Sur
6435;466;7396;Puerto
6436;423;9955;Puerto
6437;357;7629;Bodega Norte
6438;260;4020;Puerto
6439;279;7003;Bodega Sur
6440;107;8810;Puerto
6441;21;1036;Bodega Norte
6442;27;5834;Bodega Sur
6443;280;1065;Puerto
6444;421;9845;Bodega Sur
6445;245;1470;Puerto
6446;106;9113;Bodega Sur
6447;251;5541;Puerto
6448;125;5449;Bodega Sur
6449;275;8479;Bodega Norte
6450;14;9508;Puerto
6451;298;3586;Bodega Sur
6452;429;8067;Puerto
6453;117;6878;Puerto
6454;113;691;Puerto
6455;90;8469;Puerto
6456;499;3450;Bodega Norte
6457;422;3272;Bodega Norte
6458;4;7881;Bodega Norte
6459;442;2908;Puerto
6460;465;956;Puerto
6461;401;5503;Bodega Norte
6462;314;7893;Puerto
6463;204;4061;Bodega Sur
6464;33;7561;Puerto
6465;120;8146;Bodega Sur
6466;57;1104;Puerto
6467;340;9122;Bodega Sur
6468;413;4060;Bodega Sur
6469;231;7518;Bodega Sur
6470;453;6197;Bodega Sur
6471;232;2891;Bodega Sur
6472;351;8335;Bodega Norte
6473;143;7069;Bodega Sur
6474;461;946;Bodega Norte
6475;495;809;Puerto
6476;179;2244;Bodega Norte
6477;165;2860;Puerto
6478;465;8752;Puerto
6479;344;3716;Bodega Sur
6480;107;9732;Bodega Norte
6481;433;8915;Bodega Norte
6482;390;5225;Bodega Sur
6483;174;8675;Bodega Norte
6484;31;7092;Bodega Sur
6485;393;3502;Bodega Sur
6486;147;3638;Puerto
6487;157;1665;Puerto
6488;451;7058;Puerto
6489;111;3805;Bodega Norte
6490;261;1097;Bodega Norte
6491;298;3384;Bodega Sur
6492;259;9464;Bodega Sur
6493;466;8060;Bodega Sur
6494;358;1510;Puerto
6495;104;3702;Bodega Norte
6496;500;5710;Bodega Sur
6497;163;23;Bodega Norte
6498;424;8925;Puerto
6499;94;5044;Bodega Norte
6500;116;6100;Bodega Sur
6501;308;9482;Bodega Sur
6502;466;9038;Puerto
6503;170;5794;Bodega Norte
6504;210;7561;Puerto
6505;50;5637;Puerto
6506;179;4089;Puerto
6507;256;129;Bodega Sur
6508;114;6254;Bodega Sur
6509;289;2155;Bodega Norte
6510;107;1287;Bodega Norte
6511;493;9635;Puerto
6512;246;3220;Puerto
6513;453;3678;Puerto
6514;246;9667;Bodega Sur
6515;192;1591;Bodega Sur
6516;451;1148;Bodega Norte
6517;271;7674;Bodega Sur
6518;269;3254;Bodega Sur
6519;304;2146;Puerto
6520;197;9599;Puerto
6521;126;4057;Puerto
6522;482;2352;Puerto
6523;473;3101;Bodega Norte
6524;319;7938;Puerto
6525;442;2146;Bodega Norte
6526;336;7407;Puerto
6527;246;3663;Bodega Sur
6528;367;7781;Bodega Sur
6529;351;4727;Bodega Norte
6530;197;6160;Puerto
6531;139;2339;Puerto
6532;186;2063;Puerto
6533;220;215;Puerto
6534;312;8479;Bodega Norte
6535;266;3421;Bodega Norte
6536;400;5310;Puerto
6537;84;1693;Puerto
6538;458;6397;Bodega Norte
6539;487;4185;Puerto
6540;465;4931;Bodega Sur
6541;272;2866;Bodega Norte
6542;250;1072;Puerto
6543;150;885;Bodega Sur
6544;425;1160;Bodega Norte
6545;330;8199;Puerto
6546;313;3034;Bodega Norte
6547;161;4652;Puerto
6548;164;8595;Bodega Sur
6549;377;8981;Bodega Sur
6550;448;9620;Bodega Sur
6551;386;9420;Bodega Sur
6552;41;9211;Bodega Norte
6553;477;8321;Bodega Sur
6554;477;2652;Bodega Sur
6555;337;1503;Puerto
6556;324;9133;Bodega Sur
6557;490;1503;Puerto
6558;250;1402;Bodega Norte
6559;474;2882;Puerto
6560;322;4459;Puerto
6561;57;7470;Puerto
6562;165;7470;Bodega Norte
6563;398;3617;Puerto
6564;406;8442;Bodega Norte
6565;250;7929;Bodega Norte
6566;60;668;Puerto
6567;283;8937;Puerto
6568;474;7828;Puerto
6569;176;980;Puerto
6570;393;9888;Bodega Sur
6571;34;4875;Bodega Sur
6572;401;2587;Puerto
6573;264;4950;Bodega Sur
6574;117;5762;Puerto
6575;245;7685;Bodega Sur
6576;129;5070;Bodega Norte
6577;130;7213;Bodega Sur
6578;421;8928;Puerto
6579;373;2709;Puerto
6580;313;8;Bodega Sur
6581;462;716;Puerto
6582;381;3838;Bodega Sur
6583;290;5458;Bodega Sur
6584;8;6263;Puerto
6585;126;8004;Puerto
6586;77;8109;Bodega Norte
6587;59;8307;Bodega Sur
6588;208;3879;Bodega Sur
6589;352;3018;Bodega Norte
6590;230;9306;Puerto
6591;235;4003;Bodega Norte
6592;333;3434;Puerto
6593;273;7085;Puerto
6594;384;8719;Bodega Sur
6595;319;2632;Puerto
6596;413;6290;Bodega Norte
6597;161;7606;Bodega Sur
6598;410;7916;Puerto
6599;35;393;Puerto
6600;194;1416;Puerto
6601;373;3370;Bodega Norte
6602;343;2850;Bodega Norte
6603;440;5911;Puerto
6604;65;5129;Puerto
6605;31;6406;Bodega Norte
6606;457;3824;Bodega Norte
6607;402;407;Bodega Norte
6608;53;5699;Bodega Norte
6609;178;6826;Bodega Norte
6610;380;8616;Bodega Sur
6611;283;2632;Bodega Sur
6612;131;8885;Bodega Norte
6613;420;6286;Bodega Sur
6614;299;8373;Bodega Sur
6615;488;142;Puerto
6616;289;7040;Bodega Sur
6617;380;9923;Bodega Norte
6618;155;7500;Bodega Norte
6619;417;57;Bodega Sur
6620;412;1704;Bodega Norte
6621;269;867;Bodega Sur
6622;61;9862;Puerto
6623;2;2349;Bodega Norte
6624;170;5547;Puerto
6625;411;1025;Puerto
6626;149;8582;Bodega Norte
6627;147;4261;Bodega Norte
6628;98;3369;Bodega Sur
6629;461;3120;Puerto
6630;379;6815;Bodega Sur
6631;130;9974;Bodega Sur
6632;389;8326;Bodega Norte
6633;398;9255;Puerto
6634;268;6815;Bodega Norte
6635;172;1113;Puerto
6636;288;8427;Puerto
6637;361;8627;Bodega Sur
6638;45;5989;Bodega Sur
6639;244;2751;Bodega Sur
6640;360;5871;Bodega Norte
6641;14;7025;Bodega Norte
6642;274;1534;Puerto
6643;138;8202;Bodega Sur
6644;25;1348;Puerto
6645;460;8278;Bodega Norte
6646;243;6154;Bodega Sur
6647;387;5896;Puerto
6648;107;4786;Puerto
6649;340;8507;Bodega Norte
6650;250;270;Puerto
6651;422;2091;Bodega Norte
6652;419;3011;Puerto
6653;376;8508;Bodega Sur
6654;488;196;Puerto
6655;500;2956;Bodega Norte
6656;169;2816;Bodega Sur
6657;58;5919;Puerto
6658;88;690;Bodega Sur
6659;450;2239;Bodega Sur
6660;97;9183;Bodega Sur
6661;20;8632;Bodega Norte
6662;299;6601;Bodega Norte
6663;96;5031;Bodega Norte
6664;214;222;Bodega Sur
6665;100;8162;Bodega Norte
6666;330;9696;Bodega Norte
6667;496;5747;Bodega Sur
6668;227;6484;Puerto
6669;155;28;Puerto
6670;124;9230;Bodega Norte
6671;247;3385;Bodega Sur
6672;287;7696;Bodega Sur
6673;408;4053;Puerto
6674;190;8967;Bodega Norte
6675;66;9839;Bodega Norte
6676;242;8407;Bodega Sur
6677;475;1165;Bodega Norte
6678;20;3573;Bodega Sur
6679;11;2395;Bodega Sur
6680;125;9103;Puerto
6681;439;5900;Bodega Sur
6682;222;2119;Bodega Norte
6683;72;6579;Bodega Sur
6684;433;7020;Puerto
6685;46;5441;Bodega Norte
6686;361;771;Puerto
6687;9;1629;Puerto
6688;193;8747;Bodega Norte
6689;350;2290;Puerto
6690;12;8771;Bodega Sur
6691;276;4932;Bodega Norte
6692;388;19;Puerto
6693;101;2465;Puerto
6694;3;8516;Puerto
6695;28;9514;Bodega Sur
6696;222;2906;Puerto
6697;365;1115;Puerto
6698;208;2025;Bodega Norte
6699;176;7492;Bodega Sur
6700;288;1871;Puerto
6701;401;3185;Bodega Sur
6702;353;4817;Puerto
6703;147;5423;Bodega Norte
6704;451;9568;Puerto
6705;114;6446;Puerto
6706;400;7573;Bodega Norte
6707;98;3225;Bodega Sur
6708;237;1182;Bodega Norte
6709;84;1508;Puerto
6710;496;9654;Bodega Sur
6711;254;2912;Puerto
6712;114;580;Bodega Sur
6713;92;1926;Bodega Sur
6714;145;7514;Bodega Norte
6715;360;3159;Bodega Sur
6716;101;2758;Puerto
6717;228;8719;Puerto
6718;157;4664;Bodega Norte
6719;300;148;Bodega Sur
6720;386;8426;Puerto
6721;419;807;Puerto
6722;424;8217;Puerto
6723;371;3312;Puerto
6724;358;7620;Bodega Norte
6725;147;9736;Puerto
6726;481;8267;Bodega Norte
6727;157;1538;Bodega Sur
6728;492;8331;Bodega Norte
6729;85;580;Puerto
6730;264;438;Bodega Sur
6731;52;3196;Bodega Norte
6732;478;8677;Puerto
6733;337;2590;Bodega Norte
6734;208;523;Bodega Sur
6735;414;9966;Puerto
6736;256;9975;Puerto
6737;106;8997;Bodega Sur
6738;320;976;Puerto
6739;318;413;Bodega Norte
6740;141;2575;Puerto
6741;337;2347;Bodega Sur
6742;210;3004;Bodega Sur
6743;110;4382;Bodega Norte
6744;408;5789;Puerto
6745;107;1436;Bodega Sur
6746;470;9718;Bodega Norte
6747;365;7215;Puerto
6748;254;2281;Bodega Sur
6749;435;3248;Puerto
6750;314;5909;Bodega Norte
6751;420;1940;Bodega Norte
6752;450;5585;Puerto
6753;419;3302;Bodega Sur
6754;71;8974;Bodega Norte
6755;292;9622;Bodega Sur
6756;260;6054;Puerto
6757;275;4292;Bodega Norte
6758;225;1198;Bodega Sur
6759;16;2085;Bodega Norte
6760;168;9075;Bodega Norte
6761;342;4735;Bodega Sur
6762;105;1299;Puerto
6763;267;5905;Bodega Sur
6764;144;5806;Bodega Sur
6765;401;7284;Bodega Norte
6766;17;1641;Puerto
6767;72;8128;Bodega Sur
6768;372;5579;Puerto
6769;50;9027;Bodega Sur
6770;271;7884;Puerto
6771;393;3280;Bodega Sur
6772;464;1960;Puerto
6773;13;5925;Bodega Sur
6774;293;8630;Bodega Sur
6775;380;5727;Bodega Norte
6776;36;1883;Puerto
6777;479;8860;Bodega Norte
6778;461;5304;Bodega Norte
6779;29;1390;Bodega Norte
6780;305;3477;Bodega Norte
6781;242;2753;Bodega Sur
6782;57;8198;Bodega Norte
6783;189;8305;Bodega Norte
6784;337;4138;Bodega Norte
6785;494;3338;Bodega Norte
6786;394;4176;Bodega Sur
6787;37;4058;Bodega Norte
6788;467;2776;Puerto
6789;462;8835;Bodega Sur
6790;96;2201;Puerto
6791;106;433;Puerto
6792;155;5752;Bodega Sur
6793;349;7475;Bodega Norte
6794;128;9015;Puerto
6795;207;9965;Bodega Norte
6796;268;7283;Bodega Norte
6797;109;3088;Puerto
6798;72;6720;Bodega Norte
6799;6;6702;Bodega Sur
6800;307;9323;Puerto
6801;133;6500;Bodega Norte
6802;296;8792;Bodega Norte
6803;36;7202;Bodega Sur
6804;347;8742;Bodega Sur
6805;4;6120;Bodega Sur
6806;42;3473;Bodega Sur
6807;57;8524;Bodega Norte
6808;294;3639;Bodega Norte
6809;441;7391;Puerto
6810;330;8203;Bodega Sur
6811;337;4364;Bodega Sur
6812;230;2572;Bodega Norte
6813;266;6474;Puerto
6814;138;4224;Bodega Sur
6815;429;4996;Bodega Sur
6816;365;6950;Bodega Sur
6817;377;5820;Bodega Norte
6818;436;8854;Puerto
6819;89;7494;Puerto
6820;12;3790;Bodega Norte
6821;261;3203;Puerto
6822;455;9840;Bodega Sur
6823;301;1408;Puerto
6824;138;2279;Puerto
6825;198;7737;Puerto
6826;143;6669;Bodega Norte
6827;251;7027;Puerto
6828;389;1541;Bodega Sur
6829;467;5255;Bodega Sur
6830;267;8929;Bodega Sur
6831;194;3897;Bodega Sur
6832;286;3526;Puerto
6833;470;4687;Bodega Norte
6834;254;5885;Bodega Sur
6835;372;4992;Bodega Norte
6836;449;6711;Bodega Sur
6837;313;2430;Bodega Norte
6838;446;5513;Bodega Sur
6839;410;332;Puerto
6840;29;8658;Bodega Norte
6841;399;5617;Bodega Sur
6842;8;7637;Bodega Sur
6843;304;7258;Puerto
6844;309;4147;Puerto
6845;334;2378;Puerto
6846;377;1096;Bodega Norte
6847;166;5517;Puerto
6848;139;6007;Bodega Sur
6849;250;6169;Bodega Norte
6850;73;6382;Bodega Sur
6851;407;5682;Bodega Sur
6852;491;2123;Puerto
6853;354;9195;Puerto
6854;198;2104;Bodega Sur
6855;244;8965;Bodega Sur
6856;154;7711;Puerto
6857;432;4902;Bodega Sur
6858;497;382;Bodega Norte
6859;313;5877;Bodega Norte
6860;429;5266;Bodega Sur
6861;317;4931;Bodega Norte
6862;427;5283;Bodega Norte
6863;255;6321;Bodega Sur
6864;459;6808;Puerto
6865;30;4934;Bodega Sur
6866;151;3659;Puerto
6867;489;7580;Puerto
6868;193;2319;Puerto
6869;306;1125;Puerto
6870;184;849;Puerto
6871;346;2361;Puerto
6872;174;4652;Puerto
6873;443;1381;Bodega Norte
6874;410;1024;Bodega Norte
6875;5;6218;Bodega Norte
6876;175;6178;Bodega Norte
6877;18;5609;Bodega Sur
6878;272;3492;Puerto
6879;1;4670;Bodega Norte
6880;154;7292;Bodega Norte
6881;382;134;Bodega Norte
6882;186;906;Bodega Norte
6883;186;3233;Puerto
6884;430;2676;Bodega Sur
6885;178;1585;Puerto
6886;321;4880;Puerto
6887;493;98;Bodega Sur
6888;441;2793;Bodega Sur
6889;160;1978;Puerto
6890;67;9202;Puerto
6891;429;6472;Bodega Sur
6892;154;3328;Bodega Sur
6893;463;2556;Puerto
6894;51;8661;Puerto
6895;53;5082;Bodega Sur
6896;366;2361;Puerto
6897;59;1246;Puerto
6898;72;4658;Puerto
6899;387;7335;Puerto
6900;117;3362;Puerto
6901;56;7157;Bodega Sur
6902;26;9389;Bodega Norte
6903;82;163;Bodega Norte
6904;396;9105;Bodega Sur
6905;345;3216;Puerto
6906;307;101;Puerto
6907;53;4953;Bodega Norte
6908;71;8436;Bodega Norte
6909;388;7773;Puerto
6910;343;3095;Bodega Sur
6911;158;5125;Puerto
6912;190;7775;Puerto
6913;349;7499;Bodega Sur
6914;176;2359;Bodega Sur
6915;459;7663;Puerto
6916;203;9149;Bodega Sur
6917;218;2384;Bodega Norte
6918;194;7324;Bodega Sur
6919;20;1512;Puerto
6920;411;6680;Bodega Sur
6921;47;8060;Puerto
6922;203;8017;Puerto
6923;48;3160;Bodega Norte
6924;441;8529;Bodega Norte
6925;358;7729;Bodega Sur
6926;8;8030;Bodega Sur
6927;246;7403;Puerto
6928;156;7613;Bodega Norte
6929;366;2489;Bodega Sur
6930;465;4423;Bodega Norte
6931;204;6166;Bodega Norte
6932;475;33;Bodega Norte
6933;268;5538;Bodega Sur
6934;431;860;Bodega Sur
6935;448;3979;Bodega Norte
6936;12;9397;Bodega Norte
6937;280;2680;Bodega Sur
6938;70;332;Bodega Sur
6939;463;1135;Puerto
6940;423;3146;Bodega Sur
6941;186;9432;Puerto
6942;494;5098;Puerto
6943;220;6483;Bodega Sur
6944;449;7996;Bodega Sur
6945;270;2088;Puerto
6946;113;1954;Bodega Norte
6947;239;4738;Puerto
6948;178;8311;Bodega Norte
6949;159;715;Bodega Sur
6950;221;8390;Bodega Sur
6951;493;1846;Puerto
6952;372;7464;Bodega Norte
6953;100;4031;Puerto
6954;141;5175;Puerto
