ID_costo;Planta;Energía_CLP;Mano_obra_CLP;Mantención_CLP;Mes
32497;Hornopirén;2268331;3586696;596328;11
32498;Chinquihue;1994183;2763404;1228835;11
32499;Calbuco;1776854;3299578;1162940;10
32500;Calbuco;1871319;4075218;908201;1
32501;Chinquihue;1829065;2722677;574878;10
32502;Quellón;2222791;3008263;1038515;5
32503;Chinquihue;2174857;3101881;826608;8
32504;Calbuco;2924048;2813860;1204085;11
32505;Hornopirén;2655163;3412443;1003737;11
32506;Quellón;2090488;2999792;996136;7
32507;Puerto Montt;2125185;3504718;1139103;6
32508;Hornopirén;2473476;5044367;483604;3
32509;Calbuco;1407791;2267274;727337;7
32510;Hornopirén;996781;3147408;869439;11
32511;Puerto Montt;1749222;3681013;1300743;3
32512;Chinquihue;2456257;2742060;828166;5
32513;Puerto Montt;1694151;3350362;1009878;7
32514;Puerto Montt;2156721;3455312;1027185;6
32515;Calbuco;2514636;1988138;496019;3
32516;Quellón;1817605;3550880;1120352;7
32517;Puerto Montt;1451936;3923772;999334;12
32518;Chinquihue;1916809;3027133;1293786;6
32519;Quellón;2383905;2534648;1334584;8
32520;Puerto Montt;1850765;2550526;952792;9
32521;Hornopirén;1514009;1353042;1161708;5
32522;Chinquihue;2388090;2632818;733028;1
32523;Hornopirén;1957234;2328007;942708;1
32524;Quellón;2307699;2095570;1752208;11
32525;Quellón;2027872;3052524;642857;5
32526;Quellón;2202068;4072506;1112399;2
32527;Chinquihue;2345886;3107056;1073176;8
32528;Calbuco;2024970;2761081;884230;6
32529;Calbuco;2002659;2149664;545985;2
32530;Quellón;2569168;3747830;1216563;3
32531;Calbuco;2629431;2604203;1390313;11
32532;Chinquihue;2173054;3254758;631153;9
32533;Quellón;1921055;2928615;1499063;4
32534;Puerto Montt;2396167;2963885;1508775;11
32535;Hornopirén;2143311;2002256;1066903;10
32536;Puerto Montt;1865262;3263094;955988;1
32537;Calbuco;1607889;3819913;752904;9
32538;Calbuco;1770744;4074877;1030385;10
32539;Hornopirén;2407848;1530167;1061750;3
32540;Calbuco;2742149;3004285;963279;8
32541;Quellón;1702226;3675565;1185625;4
32542;Quellón;1893873;728221;597461;2
32543;Chinquihue;2581631;3417439;1175072;1
32544;Calbuco;2098902;2941870;1602848;1
32545;Hornopirén;1851430;1817432;425507;2
32546;Quellón;2792328;2251789;1034097;10
32547;Quellón;1722416;1043751;1248804;5
32548;Calbuco;1702102;2489183;1035922;5
32549;Puerto Montt;1894384;2527123;1141359;6
32550;Puerto Montt;3166314;1414764;1115685;6
32551;Hornopirén;1401741;2722160;833572;10
32552;Puerto Montt;2405306;1996819;1076495;8
32553;Chinquihue;1399517;3774134;897484;12
32554;Quellón;2183827;2653554;1082495;3
32555;Calbuco;1770824;1879471;678521;2
32556;Hornopirén;1894599;3422206;1309083;10
32557;Hornopirén;2014750;2609508;1362265;9
32558;Quellón;1870096;3947096;958979;12
32559;Quellón;1568054;2573544;517736;1
32560;Calbuco;1888245;2818776;808884;4
32561;Chinquihue;1746773;3108856;895569;2
32562;Quellón;2956462;3369238;1037275;11
32563;Calbuco;1976892;2876420;628182;11
32564;Hornopirén;1850199;3780947;998369;9
32565;Calbuco;2334764;2902568;928931;6
32566;Quellón;1858729;2671429;1303169;6
32567;Hornopirén;881286;4195909;1248492;2
32568;Calbuco;2350577;2061370;52336;5
32569;Quellón;2630024;3584113;1681347;10
32570;Puerto Montt;2878112;1989093;804288;2
32571;Hornopirén;2091578;2722801;711000;3
32572;Hornopirén;1935956;2997834;1345006;11
32573;Chinquihue;2932077;2694617;1047369;5
32574;Chinquihue;2261662;4105484;1559118;8
32575;Hornopirén;1516516;3213921;617867;7
32576;Chinquihue;1941726;3454364;1237633;8
32577;Hornopirén;2169939;3498810;1215282;8
32578;Quellón;2138946;2999486;1092646;10
32579;Hornopirén;1855082;2310915;692482;12
32580;Puerto Montt;1962040;2497898;790119;10
32581;Puerto Montt;1101115;2272656;1346883;5
32582;Chinquihue;1904885;2704014;679255;6
32583;Quellón;1227986;4021774;991505;5
32584;Quellón;1712213;1901921;1355343;3
32585;Quellón;2396640;2345303;1242329;5
32586;Calbuco;2301221;2748213;1316408;5
32587;Hornopirén;2276194;3496982;1259459;4
32588;Quellón;1927914;2547068;483363;8
32589;Calbuco;1873492;3305299;861486;2
32590;Puerto Montt;1480760;1489421;764909;12
32591;Quellón;1050915;2148323;850020;6
32592;Hornopirén;1753783;2784922;1267010;12
32593;Hornopirén;2432133;2679829;1118886;3
32594;Quellón;1757762;4144588;1330373;4
32595;Calbuco;1377315;2215793;577840;4
32596;Chinquihue;1550641;3597422;1199221;3
32597;Quellón;2408387;3635569;782246;10
32598;Hornopirén;2298408;2685983;1077733;1
32599;Calbuco;1887913;2055087;1015840;5
32600;Chinquihue;1649215;2477981;1020552;7
32601;Puerto Montt;1905873;3222278;1003523;12
32602;Puerto Montt;2028704;3627882;849461;1
32603;Calbuco;1783139;2587105;701398;2
32604;Calbuco;2610834;1859167;894939;10
32605;Calbuco;2648284;2911745;741152;8
32606;Puerto Montt;2527405;3250154;431697;11
32607;Hornopirén;1450676;3285681;780669;7
32608;Chinquihue;2515150;3354505;1104605;12
32609;Hornopirén;2512432;1401183;829932;11
32610;Chinquihue;1827760;2394521;1251953;1
32611;Puerto Montt;2199180;4000589;428654;11
32612;Calbuco;2295688;2217507;1501388;10
32613;Hornopirén;2469482;4032048;830921;11
32614;Puerto Montt;2169210;1926804;251344;11
32615;Hornopirén;2847306;3559519;1164619;10
32616;Puerto Montt;1682853;2812679;1405176;9
32617;Hornopirén;2816862;2057919;1275522;12
32618;Calbuco;1538335;3307145;797639;6
32619;Quellón;1916476;3516018;1260132;6
32620;Puerto Montt;2481192;3042459;946199;8
32621;Quellón;1854118;2610091;1078410;5
32622;Calbuco;1496151;2137362;1194970;1
32623;Quellón;1939564;3429951;941609;1
32624;Quellón;1866182;2688068;836865;11
32625;Quellón;2438900;3316764;1061528;9
32626;Hornopirén;1648560;3287018;1469292;2
32627;Quellón;2294637;2672580;1204019;1
32628;Calbuco;1537783;2255617;1114822;2
32629;Calbuco;2188133;2710925;1348850;8
32630;Puerto Montt;1880407;2775956;842259;11
32631;Chinquihue;2197748;3055581;1857604;7
32632;Puerto Montt;2180129;3102155;850752;7
32633;Hornopirén;2692027;3866906;942815;10
32634;Chinquihue;1827974;2179397;767312;3
32635;Hornopirén;1301154;4538033;858207;4
32636;Chinquihue;2533363;2407125;690687;8
32637;Hornopirén;1520191;1766537;564896;1
32638;Quellón;1888737;2951609;833704;7
32639;Quellón;1121784;2893291;987424;7
32640;Calbuco;2176626;4255362;1251349;4
32641;Calbuco;1991316;2682793;1120741;6
32642;Puerto Montt;2145384;4882265;1091463;9
32643;Calbuco;1711941;1582069;1155696;6
32644;Calbuco;2932026;2347326;1180648;12
32645;Puerto Montt;2087977;2133924;337910;5
32646;Hornopirén;1354293;3181183;939548;6
32647;Calbuco;2184948;3434435;886346;12
32648;Puerto Montt;2903383;2904462;858594;5
32649;Calbuco;2049842;2860947;334192;10
32650;Hornopirén;1994940;5203519;799195;6
32651;Quellón;2228566;3536882;1136656;12
32652;Puerto Montt;2763601;3785050;1055095;9
32653;Calbuco;2508678;3841206;396145;8
32654;Calbuco;1754989;3586233;1440875;11
32655;Calbuco;2022932;4318963;1316938;11
32656;Quellón;2236505;1937875;933614;2
32657;Calbuco;1783063;2715794;861499;3
32658;Quellón;2440239;2406281;558626;6
32659;Calbuco;1980978;3333708;499675;4
32660;Chinquihue;2694185;3845639;748707;3
32661;Hornopirén;1245448;3069745;1068889;2
32662;Calbuco;1870917;2875084;1069432;4
32663;Calbuco;1810191;2483378;909772;7
32664;Puerto Montt;2335754;3204046;602097;5
32665;Puerto Montt;2287608;2846467;566391;3
32666;Hornopirén;2313394;2542321;1056182;6
32667;Calbuco;1699649;3724934;981336;12
32668;Calbuco;2382940;2630513;905923;12
32669;Calbuco;2163539;4110734;983773;6
32670;Quellón;2522035;2855946;642652;3
32671;Hornopirén;1229403;2792817;1036915;6
32672;Chinquihue;2499561;2890459;798520;8
32673;Quellón;2380095;2884242;1371882;5
32674;Quellón;2608791;2844747;1323238;6
32675;Puerto Montt;2290665;3387600;920212;11
32676;Puerto Montt;1410220;2450530;1014556;9
32677;Puerto Montt;1541505;2936832;944725;1
32678;Quellón;2914431;3870333;1191075;6
32679;Chinquihue;1655625;3802657;1055692;12
32680;Calbuco;1409214;3150835;1085610;6
32681;Chinquihue;2495675;2333372;1402406;3
32682;Chinquihue;1740996;2553344;369137;5
32683;Puerto Montt;1536177;2822448;739547;6
32684;Calbuco;1950138;1684283;771795;11
32685;Calbuco;2286141;2549662;1324881;6
32686;Hornopirén;1818061;2470458;1127190;3
32687;Quellón;1937498;2597355;1279562;1
32688;Calbuco;1795558;2223396;1941838;6
32689;Calbuco;3124649;3274471;1144738;6
32690;Hornopirén;2224429;3117488;857741;10
32691;Hornopirén;2493950;2234456;641235;2
32692;Calbuco;2527639;2547383;1285244;8
32693;Puerto Montt;2138280;1826099;515637;7
32694;Puerto Montt;1869181;3111306;890613;7
32695;Hornopirén;1699300;3002736;975758;6
32696;Quellón;1882614;4023462;1230079;4
32697;Puerto Montt;1520840;1164613;1016679;6
32698;Puerto Montt;1598700;1961245;1170758;3
32699;Calbuco;1693969;2508791;783990;12
32700;Chinquihue;1231848;4278892;1081025;1
32701;Hornopirén;1757323;2739421;1010446;4
32702;Chinquihue;1765146;624278;1161701;12
32703;Calbuco;1978218;2915009;776029;11
32704;Hornopirén;1457733;3996984;514031;6
32705;Puerto Montt;3342800;2391419;1425278;10
32706;Chinquihue;2068103;4449135;683229;6
32707;Quellón;2549605;2515586;595323;3
32708;Quellón;1549121;3341463;966989;11
32709;Chinquihue;1568474;4620904;1298219;7
32710;Quellón;1420598;3316342;1211717;11
32711;Puerto Montt;2140518;2545473;1249804;4
32712;Hornopirén;1783776;3354040;765883;10
32713;Puerto Montt;1747246;2888126;687290;9
32714;Chinquihue;2264754;4207958;942653;12
32715;Chinquihue;1642400;1430842;504542;9
32716;Calbuco;2357718;2157210;972868;2
32717;Puerto Montt;1731413;3529802;1088741;11
32718;Calbuco;2175717;2250523;1273442;4
32719;Hornopirén;1810819;2003904;1305414;4
32720;Puerto Montt;2017603;2562828;943791;11
32721;Puerto Montt;2333414;2848126;672134;1
32722;Quellón;2463969;2659536;1209704;10
32723;Puerto Montt;2170196;4144986;1536467;12
32724;Quellón;2468116;2651650;1170945;5
32725;Chinquihue;2700413;2783911;963383;8
32726;Quellón;2205689;3154787;755442;9
32727;Calbuco;1868488;2389246;1054204;1
32728;Chinquihue;1198311;2345998;876140;3
32729;Calbuco;1968896;3492927;943644;7
32730;Chinquihue;1393843;2276389;720594;12
32731;Quellón;1072532;2671243;867611;3
32732;Calbuco;1979222;3376487;1007224;5
32733;Quellón;2500116;3944152;1641502;9
32734;Chinquihue;1643870;3299628;820304;7
32735;Quellón;2248619;3105132;750918;2
32736;Quellón;2052656;2606506;686808;9
32737;Chinquihue;2076293;2679264;937013;8
32738;Quellón;1835504;3249174;802894;4
32739;Chinquihue;2658559;2473107;1153402;1
32740;Puerto Montt;2225046;2627625;1139849;9
32741;Puerto Montt;2563128;3403703;1028861;5
32742;Quellón;2339600;4392750;1095262;2
32743;Chinquihue;2268131;2350966;859532;6
32744;Calbuco;2076064;3476098;983080;5
32745;Quellón;1738581;3656915;1189866;7
32746;Puerto Montt;2956041;2749312;1086580;10
32747;Puerto Montt;2028832;2652961;1168843;4
32748;Quellón;1309356;3131409;676500;6
32749;Chinquihue;3068755;4466675;844568;3
32750;Quellón;2138720;1834962;628723;10
32751;Puerto Montt;2326660;2745774;1334289;8
32752;Chinquihue;2126085;3738895;744429;5
32753;Chinquihue;2523896;1124147;907330;2
32754;Puerto Montt;1845974;3091885;742864;8
32755;Puerto Montt;2123637;4347213;898695;4
32756;Quellón;2185563;2912159;978305;10
32757;Chinquihue;2241772;2392844;1163798;7
32758;Chinquihue;1958790;3580645;1367254;12
32759;Hornopirén;2327636;3123416;1015578;5
32760;Puerto Montt;1600067;3244781;791280;4
32761;Calbuco;1829805;2390967;668992;8
32762;Hornopirén;2139003;2019134;1599109;5
32763;Calbuco;1880174;4390212;945146;12
32764;Chinquihue;2343966;1842593;1268158;8
32765;Calbuco;1655823;3250000;1031216;3
32766;Hornopirén;1653346;3219720;1282156;3
32767;Chinquihue;2213135;2569715;951608;5
32768;Chinquihue;1563655;1202848;1279556;4
32769;Quellón;1654750;2120721;1198150;11
32770;Chinquihue;1567063;3801335;751567;10
32771;Chinquihue;2217200;2615581;994626;5
32772;Chinquihue;2267234;3697154;920557;10
32773;Quellón;2192635;3754948;1317101;7
32774;Puerto Montt;711876;2713879;1570545;5
32775;Quellón;1665574;4325317;1206031;10
32776;Calbuco;1738898;3031274;732625;12
32777;Quellón;2844753;2297165;970572;1
32778;Chinquihue;1606432;2576547;845389;2
32779;Calbuco;1927920;2040346;1157486;5
32780;Calbuco;2773020;972706;1485646;3
32781;Hornopirén;2630041;2414465;1157514;4
32782;Chinquihue;2103178;2723417;647327;3
32783;Puerto Montt;1595172;3092076;1457783;2
32784;Calbuco;2912122;2477598;667685;5
32785;Quellón;2040601;2443946;1379451;1
32786;Quellón;2342960;3473002;1586973;8
32787;Puerto Montt;2766288;3087268;773908;6
32788;Puerto Montt;2293201;2139190;1277191;1
32789;Chinquihue;1756357;2182481;1072998;5
32790;Quellón;2536358;3885793;1408221;11
32791;Hornopirén;1730058;3361086;983444;9
32792;Calbuco;2521313;4408402;963260;10
32793;Chinquihue;2266949;2610229;888959;10
32794;Chinquihue;2065148;2992562;1316043;5
32795;Calbuco;1423098;3295105;1099778;2
32796;Quellón;2200286;2388248;1092010;3
32797;Calbuco;2690079;3871504;1133630;12
32798;Hornopirén;2269802;2925337;419438;10
32799;Quellón;2332138;3885666;1265368;5
32800;Calbuco;1764648;4371838;1135525;3
32801;Hornopirén;2214440;3221127;826057;3
32802;Calbuco;1811898;4510802;861656;4
32803;Calbuco;2321442;4155597;961484;8
32804;Hornopirén;1877379;3592047;1531645;11
32805;Calbuco;1685382;3211082;484152;3
32806;Calbuco;2344596;3332367;1245019;7
32807;Hornopirén;2784606;2885487;1140369;3
32808;Chinquihue;2234462;2894352;911541;8
32809;Quellón;1790456;3650245;764172;12
32810;Hornopirén;2474072;3678059;1394982;1
32811;Puerto Montt;2999220;3479368;1096753;6
32812;Puerto Montt;2728661;2332638;1153027;1
32813;Calbuco;2410130;2782539;1021876;8
32814;Hornopirén;2593686;4254025;1256983;8
32815;Calbuco;1989342;4268172;1116097;6
32816;Puerto Montt;864248;3555837;890974;3
32817;Hornopirén;2384017;2804603;487850;3
32818;Chinquihue;2032086;2617639;880624;6
32819;Calbuco;2084737;4336460;958695;6
32820;Puerto Montt;2308078;1793147;427097;6
32821;Hornopirén;2093880;2623416;979403;10
32822;Quellón;2825568;3346174;162793;7
32823;Chinquihue;2950663;3042005;725957;3
32824;Chinquihue;2351000;3114340;1719382;12
32825;Calbuco;2402662;2859193;754000;1
32826;Chinquihue;1808645;3753861;694496;3
32827;Puerto Montt;2232518;3909249;1223761;2
32828;Calbuco;2106237;2098332;1091279;5
32829;Puerto Montt;1606694;3144414;1375128;2
32830;Hornopirén;1836132;4223398;1262380;4
32831;Puerto Montt;1842578;4246741;1142642;9
32832;Puerto Montt;1520037;2227920;1350231;5
32833;Calbuco;2747048;2808393;984793;5
32834;Puerto Montt;1809624;3053646;597493;3
32835;Puerto Montt;2023737;2951397;1351953;11
32836;Chinquihue;1348321;4050029;993816;10
32837;Hornopirén;1660353;2294730;839502;8
32838;Puerto Montt;1198053;2833461;986416;3
32839;Hornopirén;1631535;2980872;679071;12
32840;Chinquihue;2318980;2152017;1370755;1
32841;Calbuco;1643081;4374605;887134;6
32842;Hornopirén;2265360;3586938;1182887;8
32843;Quellón;1446549;2259236;998895;4
32844;Quellón;2537696;3241582;599671;8
32845;Calbuco;2310066;3314349;428773;9
32846;Hornopirén;1605819;2054926;637225;7
32847;Hornopirén;3099285;3717673;1412907;5
32848;Puerto Montt;2313420;2135558;1243446;9
32849;Hornopirén;1254047;3492633;1210313;7
32850;Calbuco;1831091;2036418;947746;6
32851;Quellón;2083244;3365992;1299153;3
32852;Hornopirén;910456;3288837;1008641;5
32853;Calbuco;1207635;3381277;-19773;12
32854;Chinquihue;1704856;2364242;924699;2
32855;Puerto Montt;1472766;3943899;1136592;12
32856;Hornopirén;1689936;3021134;1104899;8
32857;Quellón;2731546;3935016;942736;4
32858;Calbuco;1918012;3109946;1525597;8
32859;Quellón;1835090;1938382;1319591;4
32860;Calbuco;2269408;3346059;633730;9
32861;Hornopirén;1546075;3423108;899984;4
32862;Chinquihue;2151147;2472026;784583;7
32863;Hornopirén;1829054;3541309;759013;9
32864;Quellón;3065537;2957796;776432;5
32865;Chinquihue;1767642;3994601;1262179;3
32866;Chinquihue;2235135;4136213;1260615;1
32867;Puerto Montt;1681992;2652762;1028171;4
32868;Calbuco;2116998;3401559;855354;11
32869;Quellón;2218441;2876673;1260143;10
32870;Hornopirén;1495511;2584898;928196;10
32871;Calbuco;868355;3217159;1390601;9
32872;Puerto Montt;1256822;3616931;971265;9
32873;Chinquihue;1737380;1014154;1311261;8
32874;Hornopirén;2189567;2500084;1148477;3
32875;Hornopirén;1836269;4296828;1196146;9
32876;Hornopirén;1775743;2880844;1777855;6
32877;Puerto Montt;1615164;3662394;1513120;10
32878;Hornopirén;2397151;2713206;770149;5
32879;Calbuco;2706870;4202548;959260;1
32880;Calbuco;2483135;2090217;1108580;1
32881;Calbuco;1290467;2227416;848292;2
32882;Quellón;1931069;1262224;852081;2
32883;Calbuco;1514784;3573026;868730;3
32884;Quellón;1835829;2338206;1575179;7
32885;Hornopirén;2368289;2732906;802464;2
32886;Hornopirén;771981;1825173;1378298;9
32887;Quellón;1205581;3024370;818289;7
32888;Quellón;1547766;2449872;604270;10
32889;Puerto Montt;2307189;3291701;1052554;10
32890;Quellón;1291921;2030663;314238;6
32891;Chinquihue;1798592;2902450;528609;9
32892;Chinquihue;1371321;1614893;747664;3
32893;Calbuco;1450029;2840413;526431;9
32894;Quellón;1748787;4202719;1236970;3
32895;Quellón;2063483;1251744;1043939;1
32896;Calbuco;1697618;3084174;841574;6
32897;Chinquihue;1845015;2905688;1154516;9
32898;Quellón;774701;3312877;1151074;5
32899;Puerto Montt;1973990;1742841;943321;4
32900;Hornopirén;1599963;2071272;1248296;7
32901;Quellón;2213325;1788247;1086146;3
32902;Puerto Montt;1280381;972034;864625;7
32903;Chinquihue;2676532;3309135;1570613;9
32904;Hornopirén;896618;3020934;1174622;4
32905;Hornopirén;2479170;3159815;577053;3
32906;Chinquihue;2200429;3082114;1151725;10
32907;Puerto Montt;3413916;3342148;1209914;12
32908;Quellón;1126225;2489315;1241035;1
32909;Puerto Montt;1339745;3118797;983593;7
32910;Chinquihue;1221936;3012419;963218;8
32911;Chinquihue;2003084;2203444;1137590;4
32912;Quellón;1480935;1876534;1382911;1
32913;Calbuco;1746295;3271551;857596;5
32914;Chinquihue;2584589;3505962;854603;3
32915;Calbuco;403718;3056942;1019548;3
32916;Calbuco;1979707;3601112;693778;5
32917;Quellón;2474630;1867280;863432;3
32918;Chinquihue;2285326;2795437;873483;10
32919;Calbuco;2315243;4410952;1029473;1
32920;Quellón;995427;3359288;1579544;8
32921;Quellón;2596373;2105358;1068501;9
32922;Chinquihue;2393950;2695831;1111705;8
32923;Calbuco;972529;2581551;948277;8
32924;Hornopirén;1968496;2445797;977927;5
32925;Chinquihue;2222419;4912978;1196950;2
32926;Puerto Montt;2293074;3407444;589732;5
32927;Calbuco;2098129;3255795;1064831;9
32928;Quellón;1915331;2707885;411432;1
32929;Calbuco;2366456;2539095;400591;1
32930;Chinquihue;1647555;2560764;833121;3
32931;Hornopirén;1969377;2875309;182402;3
32932;Quellón;2830383;3361622;1028896;2
32933;Quellón;2434089;2813726;1025921;9
32934;Puerto Montt;1811047;1718725;1709642;6
32935;Hornopirén;1018021;3020256;1253509;9
32936;Chinquihue;2767291;3095488;1312987;8
32937;Puerto Montt;2559318;2588590;1291824;7
32938;Calbuco;1916604;4215383;698987;7
32939;Chinquihue;1998959;2832124;897666;4
32940;Chinquihue;2591940;2763597;707725;5
32941;Quellón;1917481;2596328;1025352;4
32942;Quellón;2369162;1945971;821264;11
32943;Puerto Montt;2502648;2632710;887633;3
32944;Quellón;2021797;1974586;1313794;6
32945;Quellón;1743038;1756458;1013084;12
32946;Chinquihue;1591882;3866842;1212515;9
32947;Puerto Montt;1567223;2159774;855765;8
32948;Hornopirén;1924666;3097132;680853;8
32949;Hornopirén;1329678;4054107;549815;9
32950;Quellón;1923082;2816016;1153725;10
32951;Chinquihue;2003641;3253517;1135011;9
32952;Chinquihue;2125729;2158275;1673259;6
32953;Hornopirén;2493282;2006286;1158991;8
32954;Calbuco;2064381;2020391;1605497;5
32955;Chinquihue;1539947;3346793;1235806;6
32956;Puerto Montt;2498852;2760656;613623;8
32957;Hornopirén;2102529;4321112;1315550;10
