ID_produccion;ID_producto;Planta;ID_empleado;Kilos_producidos;Fecha
44367;276;Chinquihue;1254;1049;2026-01-23 14:00:00
44368;134;Chinquihue;509;823;2026-01-23 15:00:00
44369;267;Chinquihue;2792;963;2026-01-23 16:00:00
44370;318;Hornopirén;1539;1023;2026-01-23 17:00:00
44371;499;Hornopirén;1197;736;2026-01-23 18:00:00
44372;124;Calbuco;2250;1233;2026-01-23 19:00:00
44373;20;Hornopirén;599;1107;2026-01-23 20:00:00
44374;250;Calbuco;2623;967;2026-01-23 21:00:00
44375;11;Calbuco;139;961;2026-01-23 22:00:00
44376;495;Hornopirén;1985;1123;2026-01-23 23:00:00
44377;257;Quellón;739;545;2026-01-24 00:00:00
44378;372;Hornopirén;181;1204;2026-01-24 01:00:00
44379;151;Calbuco;2915;1195;2026-01-24 02:00:00
44380;328;Chinquihue;265;800;2026-01-24 03:00:00
44381;203;Quellón;50;801;2026-01-24 04:00:00
44382;179;Hornopirén;2157;1350;2026-01-24 05:00:00
44383;127;Chinquihue;725;819;2026-01-24 06:00:00
44384;82;Hornopirén;983;872;2026-01-24 07:00:00
44385;8;Calbuco;2112;871;2026-01-24 08:00:00
44386;46;Chinquihue;492;1450;2026-01-24 09:00:00
44387;105;Quellón;1769;1129;2026-01-24 10:00:00
44388;479;Calbuco;2752;447;2026-01-24 11:00:00
44389;322;Quellón;283;537;2026-01-24 12:00:00
44390;166;Puerto Montt;1393;930;2026-01-24 13:00:00
44391;383;Calbuco;2673;1410;2026-01-24 14:00:00
44392;261;Quellón;1281;703;2026-01-24 15:00:00
44393;54;Hornopirén;2745;887;2026-01-24 16:00:00
44394;457;Puerto Montt;1357;910;2026-01-24 17:00:00
44395;95;Quellón;498;1133;2026-01-24 18:00:00
44396;462;Puerto Montt;1132;922;2026-01-24 19:00:00
44397;309;Hornopirén;833;1101;2026-01-24 20:00:00
44398;144;Hornopirén;437;906;2026-01-24 21:00:00
44399;236;Hornopirén;1364;675;2026-01-24 22:00:00
44400;340;Hornopirén;32;852;2026-01-24 23:00:00
44401;488;Quellón;1720;962;2026-01-25 00:00:00
44402;443;Quellón;2025;678;2026-01-25 01:00:00
44403;406;Quellón;48;692;2026-01-25 02:00:00
44404;41;Calbuco;1788;1134;2026-01-25 03:00:00
44405;12;Calbuco;808;1637;2026-01-25 04:00:00
44406;263;Hornopirén;1931;1018;2026-01-25 05:00:00
44407;212;Puerto Montt;1951;967;2026-01-25 06:00:00
44408;122;Calbuco;1451;961;2026-01-25 07:00:00
44409;178;Chinquihue;1429;879;2026-01-25 08:00:00
44410;351;Calbuco;790;913;2026-01-25 09:00:00
44411;335;Chinquihue;289;1120;2026-01-25 10:00:00
44412;237;Calbuco;936;1428;2026-01-25 11:00:00
44413;59;Quellón;2341;1203;2026-01-25 12:00:00
44414;207;Chinquihue;2407;934;2026-01-25 13:00:00
44415;99;Calbuco;1398;1105;2026-01-25 14:00:00
44416;497;Puerto Montt;1236;1058;2026-01-25 15:00:00
44417;173;Quellón;2406;794;2026-01-25 16:00:00
44418;253;Quellón;1768;1295;2026-01-25 17:00:00
44419;428;Quellón;1828;1308;2026-01-25 18:00:00
44420;26;Quellón;1997;870;2026-01-25 19:00:00
44421;47;Puerto Montt;2208;796;2026-01-25 20:00:00
44422;392;Hornopirén;1256;1246;2026-01-25 21:00:00
44423;391;Chinquihue;1175;675;2026-01-25 22:00:00
44424;305;Quellón;2276;1455;2026-01-25 23:00:00
44425;51;Quellón;2885;1191;2026-01-26 00:00:00
44426;37;Calbuco;1300;911;2026-01-26 01:00:00
44427;331;Calbuco;1884;1144;2026-01-26 02:00:00
44428;181;Quellón;1598;977;2026-01-26 03:00:00
44429;180;Puerto Montt;1168;1571;2026-01-26 04:00:00
44430;445;Chinquihue;704;1183;2026-01-26 05:00:00
44431;184;Quellón;363;1024;2026-01-26 06:00:00
44432;295;Quellón;1106;1626;2026-01-26 07:00:00
44433;313;Chinquihue;1156;878;2026-01-26 08:00:00
44434;319;Calbuco;2398;1020;2026-01-26 09:00:00
44435;197;Hornopirén;882;961;2026-01-26 10:00:00
44436;428;Hornopirén;1021;561;2026-01-26 11:00:00
44437;57;Puerto Montt;2182;1022;2026-01-26 12:00:00
44438;307;Puerto Montt;2442;663;2026-01-26 13:00:00
44439;471;Quellón;1639;1059;2026-01-26 14:00:00
44440;15;Puerto Montt;1019;1120;2026-01-26 15:00:00
44441;449;Calbuco;1631;716;2026-01-26 16:00:00
44442;186;Quellón;1956;955;2026-01-26 17:00:00
44443;469;Chinquihue;1800;1028;2026-01-26 18:00:00
44444;79;Quellón;2116;813;2026-01-26 19:00:00
44445;481;Puerto Montt;1902;-979;2026-01-26 20:00:00
44446;269;Calbuco;1416;1260;2026-01-26 21:00:00
44447;369;Puerto Montt;2788;1375;2026-01-26 22:00:00
44448;151;Calbuco;2228;1226;2026-01-26 23:00:00
44449;204;Chinquihue;1695;902;2026-01-27 00:00:00
44450;297;Hornopirén;1145;1435;2026-01-27 01:00:00
44451;286;Chinquihue;1751;649;2026-01-27 02:00:00
44452;268;Puerto Montt;1304;730;2026-01-27 03:00:00
44453;73;Calbuco;1740;927;2026-01-27 04:00:00
44454;466;Hornopirén;2832;832;2026-01-27 05:00:00
44455;301;Quellón;1252;1010;2026-01-27 06:00:00
44456;488;Chinquihue;1405;878;2026-01-27 07:00:00
44457;350;Puerto Montt;2398;1376;2026-01-27 08:00:00
44458;291;Quellón;245;1193;2026-01-27 09:00:00
44459;245;Calbuco;1;788;2026-01-27 10:00:00
44460;259;Chinquihue;2142;1061;2026-01-27 11:00:00
44461;55;Calbuco;635;880;2026-01-27 12:00:00
44462;253;Puerto Montt;653;1402;2026-01-27 13:00:00
44463;317;Puerto Montt;827;970;2026-01-27 14:00:00
44464;386;Calbuco;2102;853;2026-01-27 15:00:00
44465;187;Chinquihue;1;1308;2026-01-27 16:00:00
44466;165;Puerto Montt;2307;1485;2026-01-27 17:00:00
44467;179;Puerto Montt;2602;904;2026-01-27 18:00:00
44468;411;Hornopirén;1273;1087;2026-01-27 19:00:00
44469;220;Puerto Montt;1473;1398;2026-01-27 20:00:00
44470;212;Puerto Montt;1556;1033;2026-01-27 21:00:00
44471;133;Chinquihue;2917;1556;2026-01-27 22:00:00
44472;153;Quellón;2799;701;2026-01-27 23:00:00
44473;458;Hornopirén;2488;794;2026-01-28 00:00:00
44474;293;Puerto Montt;2550;919;2026-01-28 01:00:00
44475;120;Hornopirén;1120;999;2026-01-28 02:00:00
44476;197;Chinquihue;219;1408;2026-01-28 03:00:00
44477;494;Hornopirén;794;1080;2026-01-28 04:00:00
44478;248;Puerto Montt;2640;840;2026-01-28 05:00:00
44479;133;Hornopirén;1650;1193;2026-01-28 06:00:00
44480;225;Calbuco;14;792;2026-01-28 07:00:00
44481;157;Puerto Montt;2312;1333;2026-01-28 08:00:00
44482;45;Puerto Montt;359;-1111;2026-01-28 09:00:00
44483;358;Chinquihue;774;882;2026-01-28 10:00:00
44484;330;Calbuco;425;455;2026-01-28 11:00:00
44485;23;Puerto Montt;1707;645;2026-01-28 12:00:00
44486;418;Puerto Montt;1122;928;2026-01-28 13:00:00
44487;99;Quellón;1445;1028;2026-01-28 14:00:00
44488;295;Hornopirén;906;989;2026-01-28 15:00:00
44489;219;Calbuco;2168;1134;2026-01-28 16:00:00
44490;170;Quellón;1987;1153;2026-01-28 17:00:00
44491;368;Chinquihue;2232;424;2026-01-28 18:00:00
44492;409;Puerto Montt;2540;937;2026-01-28 19:00:00
44493;461;Chinquihue;534;835;2026-01-28 20:00:00
44494;23;Hornopirén;2001;826;2026-01-28 21:00:00
44495;224;Quellón;1893;-1068;2026-01-28 22:00:00
44496;287;Chinquihue;1513;1078;2026-01-28 23:00:00
44497;384;Chinquihue;1375;1281;2026-01-29 00:00:00
44498;322;Puerto Montt;2040;989;2026-01-29 01:00:00
44499;430;Chinquihue;1425;1452;2026-01-29 02:00:00
44500;31;Calbuco;774;1215;2026-01-29 03:00:00
44501;231;Quellón;857;1260;2026-01-29 04:00:00
44502;11;Quellón;2513;1333;2026-01-29 05:00:00
44503;218;Quellón;883;1336;2026-01-29 06:00:00
44504;179;Hornopirén;2869;1091;2026-01-29 07:00:00
44505;107;Chinquihue;979;617;2026-01-29 08:00:00
44506;461;Chinquihue;851;694;2026-01-29 09:00:00
44507;208;Calbuco;2585;818;2026-01-29 10:00:00
44508;286;Hornopirén;187;1481;2026-01-29 11:00:00
44509;394;Calbuco;1886;850;2026-01-29 12:00:00
44510;198;Puerto Montt;2350;557;2026-01-29 13:00:00
44511;139;Puerto Montt;300;639;2026-01-29 14:00:00
44512;407;Chinquihue;1269;748;2026-01-29 15:00:00
44513;77;Quellón;859;911;2026-01-29 16:00:00
44514;349;Chinquihue;119;694;2026-01-29 17:00:00
44515;420;Puerto Montt;2312;652;2026-01-29 18:00:00
44516;385;Quellón;2382;548;2026-01-29 19:00:00
44517;447;Chinquihue;2053;1320;2026-01-29 20:00:00
44518;285;Calbuco;1035;853;2026-01-29 21:00:00
44519;231;Puerto Montt;2450;1140;2026-01-29 22:00:00
44520;441;Chinquihue;1247;1136;2026-01-29 23:00:00
44521;319;Calbuco;1694;878;2026-01-30 00:00:00
44522;157;Chinquihue;2821;783;2026-01-30 01:00:00
44523;466;Hornopirén;584;938;2026-01-30 02:00:00
44524;325;Quellón;2118;1021;2026-01-30 03:00:00
44525;38;Chinquihue;721;1109;2026-01-30 04:00:00
44526;285;Chinquihue;1848;1154;2026-01-30 05:00:00
44527;392;Puerto Montt;1575;1045;2026-01-30 06:00:00
44528;263;Calbuco;2527;1149;2026-01-30 07:00:00
44529;475;Chinquihue;2539;814;2026-01-30 08:00:00
44530;104;Puerto Montt;1418;825;2026-01-30 09:00:00
44531;210;Puerto Montt;2917;858;2026-01-30 10:00:00
44532;370;Hornopirén;116;1171;2026-01-30 11:00:00
44533;411;Hornopirén;2719;389;2026-01-30 12:00:00
44534;482;Quellón;1718;771;2026-01-30 13:00:00
44535;306;Calbuco;1052;1192;2026-01-30 14:00:00
44536;74;Puerto Montt;371;1102;2026-01-30 15:00:00
44537;178;Calbuco;181;862;2026-01-30 16:00:00
44538;327;Hornopirén;839;-1104;2026-01-30 17:00:00
44539;15;Puerto Montt;1022;687;2026-01-30 18:00:00
44540;170;Calbuco;2789;722;2026-01-30 19:00:00
44541;4;Chinquihue;44;976;2026-01-30 20:00:00
44542;402;Chinquihue;12;1193;2026-01-30 21:00:00
44543;123;Hornopirén;2671;911;2026-01-30 22:00:00
44544;70;Hornopirén;2342;1521;2026-01-30 23:00:00
44545;308;Chinquihue;230;669;2026-01-31 00:00:00
44546;208;Puerto Montt;236;1381;2026-01-31 01:00:00
44547;433;Quellón;1172;1027;2026-01-31 02:00:00
44548;248;Quellón;1668;1123;2026-01-31 03:00:00
44549;300;Calbuco;366;599;2026-01-31 04:00:00
44550;391;Quellón;1233;1233;2026-01-31 05:00:00
44551;456;Hornopirén;179;1119;2026-01-31 06:00:00
44552;404;Hornopirén;900;1112;2026-01-31 07:00:00
44553;391;Hornopirén;390;558;2026-01-31 08:00:00
44554;180;Puerto Montt;2405;1096;2026-01-31 09:00:00
44555;436;Chinquihue;1254;1082;2026-01-31 10:00:00
44556;31;Chinquihue;2267;1017;2026-01-31 11:00:00
44557;37;Hornopirén;2170;745;2026-01-31 12:00:00
44558;165;Calbuco;2950;715;2026-01-31 13:00:00
44559;90;Chinquihue;2936;1070;2026-01-31 14:00:00
44560;68;Puerto Montt;171;964;2026-01-31 15:00:00
44561;198;Chinquihue;1624;573;2026-01-31 16:00:00
44562;64;Hornopirén;963;1494;2026-01-31 17:00:00
44563;480;Chinquihue;1028;1086;2026-01-31 18:00:00
44564;433;Calbuco;2296;1052;2026-01-31 19:00:00
44565;390;Chinquihue;2332;890;2026-01-31 20:00:00
44566;49;Calbuco;2606;1301;2026-01-31 21:00:00
44567;207;Hornopirén;2626;947;2026-01-31 22:00:00
44568;37;Hornopirén;569;1189;2026-01-31 23:00:00
44569;383;Quellón;2001;774;2026-02-01 00:00:00
44570;33;Chinquihue;181;967;2026-02-01 01:00:00
44571;450;Calbuco;498;585;2026-02-01 02:00:00
44572;72;Puerto Montt;571;875;2026-02-01 03:00:00
44573;22;Calbuco;250;1088;2026-02-01 04:00:00
44574;362;Quellón;2008;959;2026-02-01 05:00:00
44575;314;Chinquihue;2880;717;2026-02-01 06:00:00
44576;398;Chinquihue;2020;1178;2026-02-01 07:00:00
44577;496;Puerto Montt;1463;1160;2026-02-01 08:00:00
44578;90;Quellón;523;1013;2026-02-01 09:00:00
44579;181;Quellón;1334;1313;2026-02-01 10:00:00
44580;194;Chinquihue;2546;879;2026-02-01 11:00:00
44581;143;Chinquihue;56;1377;2026-02-01 12:00:00
44582;164;Calbuco;2485;1433;2026-02-01 13:00:00
44583;261;Quellón;1423;1045;2026-02-01 14:00:00
44584;341;Hornopirén;2642;1133;2026-02-01 15:00:00
44585;398;Chinquihue;2529;933;2026-02-01 16:00:00
44586;422;Calbuco;897;902;2026-02-01 17:00:00
44587;246;Calbuco;1232;843;2026-02-01 18:00:00
44588;406;Chinquihue;2200;786;2026-02-01 19:00:00
44589;201;Puerto Montt;546;1359;2026-02-01 20:00:00
44590;6;Chinquihue;842;1227;2026-02-01 21:00:00
44591;57;Hornopirén;1942;669;2026-02-01 22:00:00
44592;329;Calbuco;1383;1216;2026-02-01 23:00:00
44593;170;Chinquihue;2399;1255;2026-02-02 00:00:00
44594;71;Calbuco;2873;490;2026-02-02 01:00:00
44595;192;Calbuco;1292;1099;2026-02-02 02:00:00
44596;368;Hornopirén;102;1471;2026-02-02 03:00:00
44597;448;Puerto Montt;2094;1018;2026-02-02 04:00:00
44598;337;Chinquihue;1862;885;2026-02-02 05:00:00
44599;255;Chinquihue;2316;994;2026-02-02 06:00:00
44600;425;Chinquihue;1129;732;2026-02-02 07:00:00
44601;188;Puerto Montt;1656;949;2026-02-02 08:00:00
44602;439;Quellón;854;1018;2026-02-02 09:00:00
44603;371;Chinquihue;2645;1256;2026-02-02 10:00:00
44604;370;Puerto Montt;806;1224;2026-02-02 11:00:00
44605;320;Quellón;1103;659;2026-02-02 12:00:00
44606;410;Hornopirén;2425;851;2026-02-02 13:00:00
44607;71;Puerto Montt;208;729;2026-02-02 14:00:00
44608;456;Puerto Montt;1712;707;2026-02-02 15:00:00
44609;398;Quellón;1425;958;2026-02-02 16:00:00
44610;99;Hornopirén;700;1272;2026-02-02 17:00:00
44611;15;Quellón;2350;892;2026-02-02 18:00:00
44612;472;Hornopirén;1271;1361;2026-02-02 19:00:00
44613;35;Calbuco;912;1119;2026-02-02 20:00:00
44614;477;Puerto Montt;2260;916;2026-02-02 21:00:00
44615;213;Puerto Montt;345;1215;2026-02-02 22:00:00
44616;18;Calbuco;1353;1269;2026-02-02 23:00:00
44617;26;Quellón;1523;1354;2026-02-03 00:00:00
44618;323;Quellón;2994;905;2026-02-03 01:00:00
44619;234;Calbuco;1167;846;2026-02-03 02:00:00
44620;358;Hornopirén;2142;955;2026-02-03 03:00:00
44621;372;Chinquihue;1450;1180;2026-02-03 04:00:00
44622;374;Chinquihue;1607;727;2026-02-03 05:00:00
44623;221;Quellón;1257;1175;2026-02-03 06:00:00
44624;360;Chinquihue;44;1318;2026-02-03 07:00:00
44625;198;Puerto Montt;2160;879;2026-02-03 08:00:00
44626;460;Hornopirén;363;1017;2026-02-03 09:00:00
44627;446;Puerto Montt;1831;1096;2026-02-03 10:00:00
44628;78;Quellón;915;993;2026-02-03 11:00:00
44629;456;Quellón;2948;1113;2026-02-03 12:00:00
44630;494;Chinquihue;2089;807;2026-02-03 13:00:00
44631;54;Calbuco;933;1146;2026-02-03 14:00:00
44632;108;Hornopirén;1202;1594;2026-02-03 15:00:00
44633;424;Quellón;2850;593;2026-02-03 16:00:00
44634;343;Calbuco;2370;848;2026-02-03 17:00:00
44635;231;Chinquihue;1174;944;2026-02-03 18:00:00
44636;317;Puerto Montt;2005;725;2026-02-03 19:00:00
44637;170;Hornopirén;2310;1193;2026-02-03 20:00:00
44638;27;Chinquihue;1453;1146;2026-02-03 21:00:00
44639;311;Quellón;360;1020;2026-02-03 22:00:00
44640;158;Chinquihue;2298;1002;2026-02-03 23:00:00
44641;6;Chinquihue;1833;679;2026-02-04 00:00:00
44642;63;Hornopirén;2096;1120;2026-02-04 01:00:00
44643;32;Chinquihue;2830;976;2026-02-04 02:00:00
44644;449;Calbuco;2234;611;2026-02-04 03:00:00
44645;262;Calbuco;2521;789;2026-02-04 04:00:00
44646;391;Quellón;2635;1281;2026-02-04 05:00:00
44647;146;Quellón;152;993;2026-02-04 06:00:00
44648;358;Hornopirén;2318;763;2026-02-04 07:00:00
44649;103;Quellón;1661;991;2026-02-04 08:00:00
44650;138;Calbuco;1194;776;2026-02-04 09:00:00
44651;86;Hornopirén;1488;1189;2026-02-04 10:00:00
44652;277;Quellón;508;1061;2026-02-04 11:00:00
44653;407;Hornopirén;313;874;2026-02-04 12:00:00
44654;120;Puerto Montt;2355;1082;2026-02-04 13:00:00
44655;465;Hornopirén;2186;1028;2026-02-04 14:00:00
44656;180;Quellón;1440;1039;2026-02-04 15:00:00
44657;12;Puerto Montt;2655;795;2026-02-04 16:00:00
44658;212;Quellón;1249;1242;2026-02-04 17:00:00
44659;64;Puerto Montt;929;925;2026-02-04 18:00:00
44660;87;Calbuco;893;799;2026-02-04 19:00:00
44661;391;Quellón;2247;1440;2026-02-04 20:00:00
44662;348;Puerto Montt;2079;1243;2026-02-04 21:00:00
44663;488;Chinquihue;858;664;2026-02-04 22:00:00
44664;223;Chinquihue;2618;693;2026-02-04 23:00:00
44665;165;Calbuco;1354;1151;2026-02-05 00:00:00
44666;485;Hornopirén;2471;1077;2026-02-05 01:00:00
44667;303;Puerto Montt;2179;1083;2026-02-05 02:00:00
44668;341;Calbuco;1124;657;2026-02-05 03:00:00
44669;127;Chinquihue;2762;1138;2026-02-05 04:00:00
44670;277;Quellón;2158;741;2026-02-05 05:00:00
44671;303;Chinquihue;136;770;2026-02-05 06:00:00
44672;404;Chinquihue;309;711;2026-02-05 07:00:00
44673;229;Puerto Montt;1940;878;2026-02-05 08:00:00
44674;89;Chinquihue;327;1113;2026-02-05 09:00:00
44675;190;Hornopirén;2065;1018;2026-02-05 10:00:00
44676;275;Chinquihue;2380;1249;2026-02-05 11:00:00
44677;69;Chinquihue;261;944;2026-02-05 12:00:00
44678;440;Puerto Montt;2947;1266;2026-02-05 13:00:00
44679;477;Puerto Montt;2005;570;2026-02-05 14:00:00
44680;466;Puerto Montt;846;767;2026-02-05 15:00:00
44681;188;Calbuco;322;653;2026-02-05 16:00:00
44682;124;Puerto Montt;2061;909;2026-02-05 17:00:00
44683;453;Quellón;2943;1058;2026-02-05 18:00:00
44684;328;Quellón;1193;1121;2026-02-05 19:00:00
44685;46;Hornopirén;1774;1114;2026-02-05 20:00:00
44686;47;Hornopirén;1755;1562;2026-02-05 21:00:00
44687;160;Calbuco;2921;1036;2026-02-05 22:00:00
44688;353;Puerto Montt;2451;1204;2026-02-05 23:00:00
44689;264;Hornopirén;871;1124;2026-02-06 00:00:00
44690;11;Chinquihue;1641;932;2026-02-06 01:00:00
44691;230;Puerto Montt;2619;1307;2026-02-06 02:00:00
44692;78;Hornopirén;560;855;2026-02-06 03:00:00
44693;145;Calbuco;2784;1485;2026-02-06 04:00:00
44694;143;Hornopirén;2447;1224;2026-02-06 05:00:00
44695;303;Calbuco;1538;916;2026-02-06 06:00:00
44696;302;Quellón;1017;797;2026-02-06 07:00:00
44697;72;Calbuco;897;1067;2026-02-06 08:00:00
44698;211;Chinquihue;942;1378;2026-02-06 09:00:00
44699;279;Calbuco;2212;1261;2026-02-06 10:00:00
44700;454;Puerto Montt;1901;1085;2026-02-06 11:00:00
44701;308;Chinquihue;306;1000;2026-02-06 12:00:00
44702;393;Quellón;1107;306;2026-02-06 13:00:00
44703;378;Chinquihue;105;1150;2026-02-06 14:00:00
44704;462;Calbuco;2561;685;2026-02-06 15:00:00
44705;391;Hornopirén;1730;1176;2026-02-06 16:00:00
44706;236;Quellón;919;1260;2026-02-06 17:00:00
44707;417;Puerto Montt;2367;1197;2026-02-06 18:00:00
44708;409;Quellón;2017;767;2026-02-06 19:00:00
44709;488;Calbuco;1367;1040;2026-02-06 20:00:00
44710;433;Quellón;1131;910;2026-02-06 21:00:00
44711;427;Quellón;256;700;2026-02-06 22:00:00
44712;292;Hornopirén;311;724;2026-02-06 23:00:00
44713;465;Puerto Montt;1840;1099;2026-02-07 00:00:00
44714;92;Hornopirén;2869;959;2026-02-07 01:00:00
44715;279;Puerto Montt;2759;1131;2026-02-07 02:00:00
44716;332;Puerto Montt;7;903;2026-02-07 03:00:00
44717;244;Puerto Montt;1060;1317;2026-02-07 04:00:00
44718;219;Chinquihue;2893;1265;2026-02-07 05:00:00
44719;106;Chinquihue;1733;1321;2026-02-07 06:00:00
44720;229;Puerto Montt;1623;860;2026-02-07 07:00:00
44721;154;Calbuco;474;894;2026-02-07 08:00:00
44722;435;Puerto Montt;1228;1027;2026-02-07 09:00:00
44723;290;Puerto Montt;1639;1059;2026-02-07 10:00:00
44724;50;Puerto Montt;1449;1003;2026-02-07 11:00:00
44725;55;Puerto Montt;23;370;2026-02-07 12:00:00
44726;8;Calbuco;1489;883;2026-02-07 13:00:00
44727;350;Calbuco;2362;560;2026-02-07 14:00:00
44728;423;Puerto Montt;525;1199;2026-02-07 15:00:00
44729;54;Puerto Montt;2310;1104;2026-02-07 16:00:00
44730;404;Hornopirén;833;305;2026-02-07 17:00:00
44731;87;Puerto Montt;2040;1342;2026-02-07 18:00:00
44732;446;Calbuco;2713;1243;2026-02-07 19:00:00
44733;350;Hornopirén;1778;1203;2026-02-07 20:00:00
44734;454;Chinquihue;886;1264;2026-02-07 21:00:00
44735;189;Calbuco;1498;1008;2026-02-07 22:00:00
44736;319;Calbuco;1334;696;2026-02-07 23:00:00
44737;233;Hornopirén;2102;1331;2026-02-08 00:00:00
44738;102;Hornopirén;861;701;2026-02-08 01:00:00
44739;220;Quellón;1084;727;2026-02-08 02:00:00
44740;208;Quellón;2664;1022;2026-02-08 03:00:00
44741;250;Puerto Montt;2009;801;2026-02-08 04:00:00
44742;250;Quellón;66;1338;2026-02-08 05:00:00
44743;9;Chinquihue;93;1216;2026-02-08 06:00:00
44744;280;Calbuco;1330;945;2026-02-08 07:00:00
44745;43;Puerto Montt;558;782;2026-02-08 08:00:00
44746;48;Puerto Montt;159;1389;2026-02-08 09:00:00
44747;354;Hornopirén;654;720;2026-02-08 10:00:00
44748;184;Hornopirén;1310;770;2026-02-08 11:00:00
44749;105;Quellón;1864;758;2026-02-08 12:00:00
44750;411;Puerto Montt;619;1095;2026-02-08 13:00:00
44751;211;Chinquihue;278;456;2026-02-08 14:00:00
44752;48;Hornopirén;1678;437;2026-02-08 15:00:00
44753;495;Calbuco;1867;899;2026-02-08 16:00:00
44754;395;Chinquihue;232;836;2026-02-08 17:00:00
44755;480;Quellón;1061;804;2026-02-08 18:00:00
44756;249;Quellón;2719;804;2026-02-08 19:00:00
44757;116;Hornopirén;894;719;2026-02-08 20:00:00
44758;378;Calbuco;1289;989;2026-02-08 21:00:00
44759;10;Chinquihue;1146;678;2026-02-08 22:00:00
44760;443;Hornopirén;2839;1177;2026-02-08 23:00:00
44761;303;Chinquihue;1090;661;2026-02-09 00:00:00
44762;337;Calbuco;2184;990;2026-02-09 01:00:00
44763;398;Hornopirén;1943;1218;2026-02-09 02:00:00
44764;449;Hornopirén;31;620;2026-02-09 03:00:00
44765;266;Quellón;29;808;2026-02-09 04:00:00
44766;316;Quellón;1387;927;2026-02-09 05:00:00
44767;272;Chinquihue;703;926;2026-02-09 06:00:00
44768;415;Quellón;2180;1540;2026-02-09 07:00:00
44769;259;Puerto Montt;1800;1002;2026-02-09 08:00:00
44770;19;Calbuco;2353;1397;2026-02-09 09:00:00
44771;113;Calbuco;1555;-1096;2026-02-09 10:00:00
44772;427;Hornopirén;199;714;2026-02-09 11:00:00
44773;80;Puerto Montt;1239;961;2026-02-09 12:00:00
44774;35;Hornopirén;456;1138;2026-02-09 13:00:00
44775;102;Puerto Montt;974;793;2026-02-09 14:00:00
44776;496;Quellón;1438;1317;2026-02-09 15:00:00
44777;280;Calbuco;1721;1035;2026-02-09 16:00:00
44778;27;Chinquihue;695;580;2026-02-09 17:00:00
44779;80;Chinquihue;165;983;2026-02-09 18:00:00
44780;447;Calbuco;1525;1528;2026-02-09 19:00:00
44781;252;Chinquihue;2731;745;2026-02-09 20:00:00
44782;263;Quellón;731;839;2026-02-09 21:00:00
44783;174;Hornopirén;2384;1117;2026-02-09 22:00:00
44784;128;Calbuco;1916;1260;2026-02-09 23:00:00
44785;382;Hornopirén;1347;1053;2026-02-10 00:00:00
44786;92;Calbuco;1622;859;2026-02-10 01:00:00
44787;226;Quellón;298;1075;2026-02-10 02:00:00
44788;105;Quellón;1887;719;2026-02-10 03:00:00
44789;79;Quellón;1348;1282;2026-02-10 04:00:00
44790;37;Quellón;1719;1430;2026-02-10 05:00:00
44791;323;Puerto Montt;1770;876;2026-02-10 06:00:00
44792;242;Calbuco;2139;671;2026-02-10 07:00:00
44793;472;Puerto Montt;1762;1105;2026-02-10 08:00:00
44794;47;Puerto Montt;1340;1068;2026-02-10 09:00:00
44795;13;Hornopirén;974;1316;2026-02-10 10:00:00
44796;88;Puerto Montt;1125;1079;2026-02-10 11:00:00
44797;200;Calbuco;2070;1253;2026-02-10 12:00:00
44798;137;Quellón;2835;1171;2026-02-10 13:00:00
44799;450;Chinquihue;917;1237;2026-02-10 14:00:00
44800;293;Hornopirén;1562;1064;2026-02-10 15:00:00
44801;455;Hornopirén;2567;890;2026-02-10 16:00:00
44802;315;Calbuco;1547;988;2026-02-10 17:00:00
44803;454;Chinquihue;2904;753;2026-02-10 18:00:00
44804;110;Hornopirén;1625;792;2026-02-10 19:00:00
44805;290;Hornopirén;2555;1128;2026-02-10 20:00:00
44806;456;Quellón;1262;822;2026-02-10 21:00:00
44807;92;Chinquihue;1405;506;2026-02-10 22:00:00
